MolID;Energy;Name
2309;-6.8;Dopamine 3-O-sulfate
2297;-6.8;doconexent
2277;-6.8;disofenin
2220;-6.8;dimecrotic acid
2128;-6.8;dextrothyroxine
2054;-6.8;Desethylamiodarone
2045;-6.8;Desacetylcephapirin
2035;-6.8;demonomethylchlorpromazine
2015;-6.8;Dehydronicardipine
1983;-6.8;Deacetyl-thymoxamine
1981;-6.8;Deacetyl-N-monodesmethyldiltiazem
1930;-6.8;cyclopentobarbital
1906;-6.8;CVT-2537
1823;-6.8;clodantoin
1694;-6.8;chloramphenicol palmitate
1601;-6.8;cefathiamidine
1591;-6.8;cefacetrile
1587;-6.8;C-dealkyl-dronedarone
1544;-6.8;carbocromen
1526;-6.8;captopril
1522;-6.8;capecitabine
1489;-6.8;butoctamide
1479;-6.8;butetamate
1250;-6.8;beclamide
1233;-6.8;BA 790 Br (Scopolamine Butylbromide)
1148;-6.8;Arbidol M6-1 metabolite
1098;-6.8;ancitabine
1039;-6.8;aminohippuric acid
1002;-6.8;altizide
995;-6.8;alphaprodine
949;-6.8;alendronic acid
865;-6.8;acetamidoeugenol
863;-6.8;aceprometazine
715;-6.8;6-hydroxyemedastine
648;-6.8;5-Methoxytryptamine
549;-6.8;4-OH-propofol
529;-6.8;4-Hydroxypropofol
499;-6.8;4-Hydroxyclonidine
413;-6.8;3-OH-ropivacaine
377;-6.8;3-hydroxyguanfacine
304;-6.8;3-(2-hydroxyphenoxy)-1,2-propanediol-1-carbamate
294;-6.8;2-Oxoclopidogrel
252;-6.8;2-hydroxyclomipramine
124;-6.8;15-HETE
102;-6.8;11-Hydroxy-delta-9-THC
101;-6.8;11-HETE
21;-6.8;(6-chloro-2-oxo-2,3-dihydro-1H-indol-5-yl)acetic acid
5604;-6.7;trinitrophenol
5564;-6.7;tribenoside
5481;-6.7;tirofiban
5473;-6.7;tipepidine
5417;-6.7;thonzylamine
5397;-6.7;thioacetazone
5396;-6.7;thiethylperazine
5392;-6.7;thiazinam
5376;-6.7;tetramethrin
5367;-6.7;tetracaine
5315;-6.7;tazobactam
5064;-6.7;salamidacetic acid
5041;-6.7;roxatidine acetate
4886;-6.7;pyrrolnitrin
4855;-6.7;protriptyline
4840;-6.7;propylparaben
4829;-6.7;propiram
4805;-6.7;Promazine 5-sulfoxide
4783;-6.7;primidone
4780;-6.7;prifinium
4776;-6.7;prenalterol
4667;-6.7;pinacidil
4609;-6.7;phenylbutanoic acid
4567;-6.7;phenbutamide
4563;-6.7;phenamacide
4561;-6.7;phenaglycodol
4466;-6.7;para-Hydroxyrosiglitazone
4394;-6.7;oxiglutatione
4393;-6.7;oxidronic acid
4284;-6.7;O-Demethylmetoprolol
4214;-6.7;norfentanyl
4201;-6.7;nordefrin
4152;-6.7;nimorazole
4135;-6.7;nifenalol
4098;-6.7;N-ethyl-m-toluamide
4008;-6.7;N-demethyl orphenadrine
3939;-6.7;N,O-Didesmethylvenlafaxine
3936;-6.7;N,N-diethyl-m-hydroxymethylbenzamide
3854;-6.7;mofebutazone
3841;-6.7;mivotilate
3839;-6.7;mitotane
3788;-6.7;metoprolol
3648;-6.7;mepivacaine
3620;-6.7;meladrazine
3455;-6.7;lumefantrine
3447;-6.7;loxiglumide
3371;-6.7;levothyroxine
3339;-6.7;levobetaxolol
3338;-6.7;levisoprenaline
3315;-6.7;leiopyrrole
3234;-6.7;isosorbide dinitrate
3192;-6.7;ioversol
3180;-6.7;iomazenil (123I)
3122;-6.7;imipramine
3104;-6.7;idebenone
2991;-6.7;Hippuric acid
2988;-6.7;hexyldecanoic acid
2932;-6.7;guaiacol phosphate
2910;-6.7;glycol salicylate
2900;-6.7;glutathione
2889;-6.7;glucuronamide
2797;-6.7;fosfosal
2695;-6.7;floredil
2644;-6.7;fenalamide
2527;-6.7;ethaverine
2522;-6.7;ethacizine
2521;-6.7;etersalate
2343;-6.7;dronedarone
2278;-6.7;disopyramide
2274;-6.7;dipyrocetyl
2261;-6.7;diphenhydramine
2166;-6.7;diethazine
2144;-6.7;dibromotyrosine
2140;-6.7;diazolidinylurea
1999;-6.7;deferoxamine
1996;-6.7;dedimethylchlorpromazine
1979;-6.7;deacetyl-demethyl-thymoxamine
1958;-6.7;dacarbazine
1891;-6.7;Coumarin 3,4-epoxide
1728;-6.7;chlorprothixene
1711;-6.7;chloropyramine
1700;-6.7;chlorbetamide
1687;-6.7;Chloramphenicol Aryl Amine
1597;-6.7;cefalotin
1571;-6.7;carmofur
1472;-6.7;butanilicaine
1418;-6.7;brinzolamide
1357;-6.7;bidisomide
1356;-6.7;Bidesethylchloroquine
1317;-6.7;beta-(2-methoxyphenoxy)-lactic acid
1153;-6.7;Arbidol M9-2 metabolite
1058;-6.7;amixetrine
1045;-6.7;aminopromazine
1038;-6.7;Aminofurantoin
853;-6.7;aceclofenac
756;-6.7;6-thiouric acid
719;-6.7;6-Hydroxyketamine
567;-6.7;5-(trifluoromethyl) uracil
562;-6.7;4-Thioifosfamide
441;-6.7;4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanone
394;-6.7;3-hydroxyropivacaine
392;-6.7;3-Hydroxypromazine
195;-6.7;2,3-dichlorophenylpiperazine
5740;-6.6;Xanthine
5655;-6.6;Uric acid
5637;-6.6;ubidecarenone
5528;-6.6;tosylchloramide sodium
5482;-6.6;tiropramide
5476;-6.6;tiquizium
5456;-6.6;tiliquinol
5361;-6.6;testosterone enantate
5345;-6.6;tenonitrozole
5293;-6.6;Tamsulosin M-1-Sul Metabolite
5228;-6.6;sulfathiourea
5170;-6.6;styramate
5110;-6.6;sevoflurane
5072;-6.6;salicylsulfuric acid
4810;-6.6;Promethazine Sulphoxide
4803;-6.6;prolintane
4691;-6.6;pipobroman
4659;-6.6;pilsicainide
4633;-6.6;Phthalazinone
4566;-6.6;phenbenzamine
4536;-6.6;perflutren
4525;-6.6;pentoxyverine
4517;-6.6;pentetic acid
4480;-6.6;parsalmide
4453;-6.6;pamidronic acid
4345;-6.6;ornoprostil
4227;-6.6;Norketamine
4213;-6.6;norfenefrine
4188;-6.6;noracymethadol
4179;-6.6;N-Methylnicotinium
4130;-6.6;Nicotinuric Acid
4095;-6.6;neridronic acid
4032;-6.6;N-desmethyl tapentadol
3770;-6.6;methylthioninium chloride
3717;-6.6;methoxamine
3638;-6.6;meobentine
3635;-6.6;menatetrenone
3623;-6.6;melevodopa
3578;-6.6;mannosulfan
3570;-6.6;maltose
3416;-6.6;lomifylline
3412;-6.6;lofexidine
3375;-6.6;lidamidine
3294;-6.6;laninamivir octanoate hydrate
3200;-6.6;iprindole
3168;-6.6;iodamide
3167;-6.6;iocetamic acid
3081;-6.6;hydroxytetracaine
2984;-6.6;hexobendine
2976;-6.6;hexafluronium
2947;-6.6;guanoxabenz
2904;-6.6;glycerol phenylbutyrate
2569;-6.6;etofamide
2351;-6.6;droxypropine
2345;-6.6;dropropizine
2314;-6.6;Dopamine-3-O-sulfate
2247;-6.6;dimyristoylphosphatidylglycerol
2232;-6.6;dimethoxanate
2213;-6.6;diiodotyrosine
2174;-6.6;diethyltoluamide
2143;-6.6;dibromol
2096;-6.6;desvenlafaxine
2016;-6.6;dehydronifedipine
2008;-6.6;Dehydroascorbate
1888;-6.6;cotinine
1841;-6.6;clonidine
1759;-6.6;cimetidine
1710;-6.6;chloroprocaine
1663;-6.6;cetirizine
1570;-6.6;carisbamate
1497;-6.6;C??-OH-TMP
1467;-6.6;butacetin
1378;-6.6;bisoprolol
1368;-6.6;biotin
1366;-6.6;bioallethrin
1336;-6.6;betanidine
1335;-6.6;betanaphthol
1301;-6.6;benzquinamide
1266;-6.6;bencyclane
1210;-6.6;avibactam
1205;-6.6;atrolactamide
1151;-6.6;Arbidol M8 metabolite
1129;-6.6;Aranidipine M-4
1060;-6.6;amlodipine
1018;-6.6;a-methyldopamine
963;-6.6;allobarbital
902;-6.6;actarit
862;-6.6;acepromazine
766;-6.6;7-chloro-4-aminoquinoline
439;-6.6;4-(Dimethylamino)-5-methyl-2-phenyl-1,2-dihydro-3H-pyrazol-3-one
425;-6.6;4-(4-chlorophenyl)-4-hydroxypiperidine
422;-6.6;4- hydroxyphenelzine
385;-6.6;3-Hydroxymonoethylglycinexylidide
370;-6.6;3'-Hydroxycotinine
363;-6.6;3'-hydroxy-2'glutathione conjugated monoclofenac
328;-6.6;3,4-Dihydroxyphenylacetone
181;-6.6;2-(2,6-dichlorophenoxy) propionic acid
125;-6.6;15-HETrE
79;-6.6;1,7-Dimethyluric acid
26;-6.6;(R)-(-)-Mexiletine, m-hydroxyl
5774;-6.5;zoledronic acid
5764;-6.5;zanamivir
5592;-6.5;trimecaine
5514;-6.5;tolycaine
5507;-6.5;tolonidine
5459;-6.5;timepidium
5455;-6.5;tilidine
5424;-6.5;Thymoquinol
5383;-6.5;theobromine
5365;-6.5;tetrabarbital
5226;-6.5;sulfate of deacetyl-demethyl-thymoxamine
5180;-6.5;sufentanil
5168;-6.5;streptozocin
5001;-6.5;rimantadine
4983;-6.5;retinol acetate
4812;-6.5;pronilide
4808;-6.5;promethazine
4795;-6.5;profenamine
4794;-6.5;procymate
4787;-6.5;procarbazine
4785;-6.5;procainamide
4718;-6.5;pivagabine
4640;-6.5;p-hydroxymexiletine
4600;-6.5;phenpromethamine
4577;-6.5;pheniprazine
4573;-6.5;phenibut
4493;-6.5;pecilocin
4360;-6.5;otilonium bromide
4267;-6.5;octenidine
4199;-6.5;Norcotinine
4193;-6.5;nor-butyrfentanyl
4172;-6.5;Nitrophentermine
4158;-6.5;niridazole
4091;-6.5;neostigmine
4059;-6.5;N-Desmethylpromazine
3958;-6.5;N-Acetylglucosamine
3911;-6.5;N-(2-aminoethyl)-2-(2,6-dichlorophenoxy)propanamide
3881;-6.5;moprolol
3865;-6.5;monoethylglycinexylidide
3791;-6.5;metrizoic acid
3667;-6.5;mesulfen
3629;-6.5;memantine
3522;-6.5;M4 (Bioallethrin)
3366;-6.5;levopropoxyphene
3333;-6.5;Levamlodipine M4 metabolite
3330;-6.5;levamlodipine
3306;-6.5;latanoprost
3302;-6.5;L-Arginine
3236;-6.5;isothipendyl
3165;-6.5;iobenzamic acid
3035;-6.5;hydroquinone sulfate
3004;-6.5;Homovanillic acid
2943;-6.5;guanfacine
2672;-6.5;fenticlor
2585;-6.5;Etoperidone M16
2584;-6.5;Etoperidone M15
2582;-6.5;Etoperidone M12
2572;-6.5;etofylline
2568;-6.5;etodroxizine
2555;-6.5;etidronic acid
2553;-6.5;ethylnorepinephrine
2448;-6.5;Epinephrine E
2422;-6.5;enilconazole
2409;-6.5;enallylpropymal
2239;-6.5;dimethylphthalate
2145;-6.5;dibrompropamidine
2115;-6.5;dexloxiglumide
2084;-6.5;Desmethylranitidine
2064;-6.5;Desipramine
1950;-6.5;cytisine
1890;-6.5;Cotinine N-oxide
1847;-6.5;clopidogrel
1794;-6.5;clanobutin
1703;-6.5;chlorfenethazine
1664;-6.5;cetotiamine
1552;-6.5;carboxybupranolol, 4-chloro-3-[3-(1,1-dimethylethylamino)-2-hydroxy-propyloxy]be
1550;-6.5;carboquone
1469;-6.5;butalbital
1454;-6.5;bumetanide
1423;-6.5;bromazine
1340;-6.5;betaxolol
1052;-6.5;amiodarone
1046;-6.5;aminopropylone
966;-6.5;allopurinol
958;-6.5;alimemazine
868;-6.5;Acetaminophen sulfate
772;-6.5;7-hydroxycitronellylic acid
526;-6.5;4-hydroxyphenylacetic acid
524;-6.5;4-Hydroxynorephedrine
513;-6.5;4-Hydroxyketamine
489;-6.5;4-Hydroxy-anethorithion (ATX)
404;-6.5;3-methylxanthine
365;-6.5;3-hydroxy-4-aminopyridine sulfate
297;-6.5;2-Phenyl-1,3-propanediol monocarbamate
251;-6.5;2-Hydroxychlorpropamide
232;-6.5;2-amino-5,6-dichloro-3,4,-dihydroquinazoline
171;-6.5;1-Methylxanthine
109;-6.5;12-HETE
28;-6.5;(R)-(-)-Mexiletine, p-hydroxyl
5787;-6.4;zoxazolamine
5720;-6.4;vinylbital
5711;-6.4;viminol
5697;-6.4;Verapamil metabolite D-617
5696;-6.4;verapamil
5632;-6.4;tyropanoate
5608;-6.4;tripelennamine
5595;-6.4;trimetazidine
5422;-6.4;thymol
5402;-6.4;thioguanine
5318;-6.4;teclozan
5276;-6.4;talbutal
5214;-6.4;sulfanilic acid
5132;-6.4;sobrerol
5094;-6.4;secbutabarbital
5071;-6.4;Salicylic acid
4996;-6.4;ricinoleic acid
4966;-6.4;remifentanil
4956;-6.4;Reduced ketobemidone
4948;-6.4;rasagiline
4938;-6.4;ramifenazone
4889;-6.4;QS4
4876;-6.4;pyridoxal
4869;-6.4;pyrantel
4857;-6.4;proxyphylline
4804;-6.4;promazine
4786;-6.4;procaine
4689;-6.4;piperonyl butoxide
4657;-6.4;pildralazine
4554;-6.4;petrichloral
4542;-6.4;perindopril
4519;-6.4;pentifylline
4492;-6.4;p-Cymene-2,3-diol
4475;-6.4;parethoxycaine
4451;-6.4;pamabrom
4272;-6.4;octopamine
4264;-6.4;octamylamine
4128;-6.4;Nicotine-1'-N-oxide
4105;-6.4;N-hydroxyphentermine
3901;-6.4;moxonidine
3880;-6.4;mopidamol
3835;-6.4;mitoguazone
3798;-6.4;mexiletine
3793;-6.4;meturedepa
3734;-6.4;methylephedrine
3573;-6.4;mandelic acid
3377;-6.4;lidofenin
3353;-6.4;levodropropizine
3341;-6.4;levobupivacaine
3194;-6.4;ioxitalamic acid
3176;-6.4;Iofetamine (123I)
3099;-6.4;icosapent ethyl
2989;-6.4;hexylresorcinol
2935;-6.4;guaifenesin
2892;-6.4;Glucuronide Conjugate (Trolamine)
2670;-6.4;Fenthion oxon
2654;-6.4;fenethazine
2637;-6.4;feclemine
2614;-6.4;exalamide
2516;-6.4;etamiphylline
2427;-6.4;enprofylline
2254;-6.4;dioxethedrin
2246;-6.4;dimyristoylphosphatidylcholine
2240;-6.4;dimethylthiambutene
2211;-6.4;diiodohydroxyquinoline
2157;-6.4;Diclofenac radical
2057;-6.4;Desethylchloroquine
2019;-6.4;Deisopropylmetoprolol
1942;-6.4;cyprodenate
1905;-6.4;CVT-2535
1858;-6.4;clorprenaline
1831;-6.4;clofibride
1766;-6.4;cinepazet
1733;-6.4;chlorzoxazone
1705;-6.4;chlorisondamine
1528;-6.4;capuride
1525;-6.4;captodiame
1504;-6.4;Caffeine
1503;-6.4;caffeine
1261;-6.4;bemegride
1228;-6.4;azintamide
1050;-6.4;aminosalicylic acid hydrazide
969;-6.4;almecillin
962;-6.4;allantoin
933;-6.4;alanyl glutamine
907;-6.4;Active metabolite of Ticlopidine
713;-6.4;6-hydroxychlorzoxazone
708;-6.4;6-fluorodopamine F 18
610;-6.4;5-glutamyl-taurine
477;-6.4;4-Hydroxy-2,6-dimethylaniline
438;-6.4;4-(butylamino)benzoic acid
416;-6.4;3-O-methyl-a-methyldopamine
301;-6.4;2-Propylsuccinic acid
300;-6.4;2-Propylglutaric acid
288;-6.4;2-OH-chlorpropamide
170;-6.4;1-Methyluric acid
153;-6.4;17-HETE
80;-6.4;1,7-dimethylxanthine
5645;-6.3;umifenovir
5597;-6.3;trimethidinium
5391;-6.3;thiamylal
5290;-6.3;Tamsulosin AM-1 Metabolite
5257;-6.3;suplatast
5184;-6.3;sulbentine
5033;-6.3;ropivacaine
4848;-6.3;protiofate
4847;-6.3;prothipendyl
4846;-6.3;protheobromine
4765;-6.3;prednisolone steaglate
4728;-6.3;p-Menthane-3,-8-diol
4606;-6.3;phenylacetic acid
4605;-6.3;Phenylacetic acid
4539;-6.3;Perillyl acid
4472;-6.3;paraoxon
4395;-6.3;oxilofrine
4356;-6.3;oseltamivir
4262;-6.3;octacaine
4177;-6.3;nizatidine
4109;-6.3;nicametate
4099;-6.3;neticonazole
4080;-6.3;nealbarbital
4030;-6.3;N-Desmethyl promazine
3987;-6.3;NAPQI
3814;-6.3;Milnacipran carbamic acid
3694;-6.3;methazolamide
3619;-6.3;meglutol
3601;-6.3;meclofenoxate
3337;-6.3;Levetiracetam carboxylic acid metabolite (L057)
3334;-6.3;Levamlodipine M9 metabolite
3299;-6.3;lapyrium chloride
3247;-6.3;kainic acid
3235;-6.3;isosorbide mononitrate
3216;-6.3;isoaminile
3191;-6.3;iotalamic acid
3185;-6.3;iopentol
3181;-6.3;iomeglamic acid
3173;-6.3;iodohippurate sodium I131
3172;-6.3;iodohippurate sodium I125
3043;-6.3;hydroxyamfetamine
3002;-6.3;homonicotinic acid
2998;-6.3;homocamfin
2994;-6.3;histidine
2980;-6.3;hexcarbacholine
2950;-6.3;gusperimus
2941;-6.3;guanazodine
2888;-6.3;glucurolactone
2882;-6.3;glucose
2880;-6.3;gluconolactone
2852;-6.3;gepefrine
2655;-6.3;fenipentol
2635;-6.3;febuprol
2617;-6.3;exiproben
2559;-6.3;etilefrine
2547;-6.3;ethyl hydroxybenzoate
2540;-6.3;ethosuximide
2305;-6.3;domiphen
2214;-6.3;diisopromine
2137;-6.3;diatrizoate
2085;-6.3;Desmethylselegiline
2013;-6.3;dehydrofelodipine
1887;-6.3;Cotinine
1884;-6.3;corbadrine
1881;-6.3;colfosceril palmitate
1812;-6.3;clioquinol
1801;-6.3;clevidipine
1795;-6.3;clavulanic acid
1752;-6.3;cicrotoic acid
1724;-6.3;chlorpromazine
1459;-6.3;bupivacaine
1241;-6.3;bamethan
1206;-6.3;Atropaldehyde
1183;-6.3;ascorbic acid-2-sulfate
1182;-6.3;ascorbic acid
1160;-6.3;arginine hydrochloride
1049;-6.3;aminosalicylic acid
1042;-6.3;aminomethylbenzoic acid
1014;-6.3;ambucetamide
926;-6.3;adrenalone
871;-6.3;acetazolamide
571;-6.3;5,6-EET
487;-6.3;4-hydroxyamphetamine
440;-6.3;4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol
326;-6.3;3,4-Dihydroxyphenylacetaldehyde (DOPAL)
243;-6.3;2-dimethylamino-2-phenylbutan-1-ol
231;-6.3;2-Amino-3-methylbenzoate
160;-6.3;19,20-epoxydocosapentaenoic acid
88;-6.3;10-HETE
78;-6.3;1,3-dimethyluric acid
77;-6.3;1,3,7-Trimethyluric acid
54;-6.3;??-D-galactose
5726;-6.2;voglibose
5650;-6.2;uracil mustard
5559;-6.2;triaziquone
5534;-6.2;tranexamic acid
5498;-6.2;tolazoline
5407;-6.2;thiopental
5347;-6.2;teprenone
5338;-6.2;tenitramine
5227;-6.2;sulfate of deacetyl-thymoxamine
5100;-6.2;semustine
5096;-6.2;secobarbital
4894;-6.2;quetiapine
4815;-6.2;propallylonal
4658;-6.2;pilocarpine
4643;-6.2;p-hydroxyphentermine
4540;-6.2;Perillyl alcohol
4522;-6.2;pentorex
4508;-6.2;pentaerithrityl tetranitrate
4491;-6.2;p-Cymen-8-en-3-ol
4490;-6.2;p-cresol sulfate
4479;-6.2;paroxypropione
4461;-6.2;para-aminobenzoic acid
4388;-6.2;oxedrine
4205;-6.2;Norephedrine
4184;-6.2;N-OH-phenacetin
3992;-6.2;narcobarbital
3813;-6.2;milnacipran
3742;-6.2;methylparaben
3692;-6.2;methaphenilene
3678;-6.2;metaraminol
3662;-6.2;mesalazine
3615;-6.2;mefexamide
3576;-6.2;mannitol
3561;-6.2;mafenide
3418;-6.2;lomustine
3360;-6.2;levomenthol
3251;-6.2;ketamine
3109;-6.2;ifosfamide
3015;-6.2;Hydrocinnamic acid
2996;-6.2;homarylamine
2975;-6.2;Hexafluoroisopropanol
2908;-6.2;Glycinexylidide (GX)
2890;-6.2;Glucuronic acid
2851;-6.2;gentisic acid
2850;-6.2;Gentisic acid
2823;-6.2;fytic acid
2732;-6.2;fluoresone
2691;-6.2;flopropione
2611;-6.2;eugenol
2551;-6.2;ethylmethylthiambutene
2517;-6.2;etamivan
2441;-6.2;ephedrine
2381;-6.2;eicosapentaenoic acid
2370;-6.2;edetic acid
2308;-6.2;dopamine
2229;-6.2;dimethazan
2168;-6.2;diethylamino hydroxybenzoyl hexyl benzoate
2083;-6.2;Desmethylpromethazine
1994;-6.2;decimemide
1968;-6.2;dapoxetine
1904;-6.2;CVT-2534
1894;-6.2;creatinolfosfate
1867;-6.2;cloxiquine
1824;-6.2;clodronic acid
1808;-6.2;clindamycin palmitate
1750;-6.2;cicloprolol
1716;-6.2;chloroxine
1712;-6.2;chloropyrilene
1680;-6.2;chloralose
1584;-6.2;Carveol
1510;-6.2;calcium pantothenate
1475;-6.2;butazolamide
1455;-6.2;bunaftine
1358;-6.2;bietamiverine
1287;-6.2;benzocaine
1034;-6.2;aminobenzoic acid
858;-6.2;aceglutamide
714;-6.2;6-Hydroxydopamine
590;-6.2;5-aminosalicylic acid
566;-6.2;4-Trifluoromethylphenol
537;-6.2;4-Hydroxyvalproic acid
512;-6.2;4-Hydroxyifosfamide
419;-6.2;3-Oxovalproic acid
380;-6.2;3-hydroxylidocaine
329;-6.2;3,4-dihydroxyphenylethanol (DOPET)
315;-6.2;3-(methylamino)-1-phenylpropan-1-one
310;-6.2;3-(4-fluorophenoxy)propanal
286;-6.2;2-n-Propyl-4-oxopentanoic acid
285;-6.2;2-methylamino-2-phenylbutan-1-ol
274;-6.2;2-hydroxymexiletine
230;-6.2;2-amino-2-phenylbutan-1-ol
193;-6.2;2,3,6 Triaminopyridine
183;-6.2;2-(3,4-dimethoxyphenyl)acetaldehyde
178;-6.2;1-Pyrimidinylpiperazine
158;-6.2;18-HETE
25;-6.2;(R)-(-)-Mexiletine, 2-OH-hydroxymethyl
5547;-6.1;trepibutone
5546;-6.1;treosulfan
5472;-6.1;tioxolone
5326;-6.1;telmesteine
5070;-6.1;salicylic acid
5069;-6.1;Salicylic  acid
5067;-6.1;salicylamide
4998;-6.1;rilmenidine
4943;-6.1;ranitidine
4928;-6.1;racepinefrine
4822;-6.1;propatylnitrate
4626;-6.1;pholedrine
4564;-6.1;phenamine
4449;-6.1;palmidrol
4396;-6.1;oxiniacic acid
4348;-6.1;orthocaine
4317;-6.1;oleic acid
4255;-6.1;N-phenylpropionamide
4241;-6.1;Norpseudoephedrine
4236;-6.1;Nornicotine
4125;-6.1;nicotine
4124;-6.1;Nicotine
4107;-6.1;Niacinamide N-oxide
3888;-6.1;moroxydine
3720;-6.1;methoxyphenamine
3693;-6.1;metharbital
3688;-6.1;Methamphetamine
3687;-6.1;methamphetamine
3685;-6.1;methallatal
3642;-6.1;mephentermine
3567;-6.1;malotilate
3401;-6.1;linsidomine
2964;-6.1;haloprogin
2942;-6.1;guancidine
2939;-6.1;guanacline
2684;-6.1;Fingolimod phosphate
2663;-6.1;fenoxedil
2632;-6.1;favipiravir
2604;-6.1;etozolin
2583;-6.1;Etoperidone M13
2531;-6.1;ethinamate
2463;-6.1;erdosteine
2396;-6.1;emorfazone
2312;-6.1;Dopamine quinone
2301;-6.1;dodecanoic acid
2245;-6.1;dimorpholamine
2173;-6.1;diethylpropion
2139;-6.1;diaziquone
2119;-6.1;dexpanthenol
1919;-6.1;cyclobutyrol
1895;-6.1;cresatin
1854;-6.1;cloricromen
1792;-6.1;citrulline
1769;-6.1;Cinnamaldehyde
1545;-6.1;carbocysteine-lysine
1130;-6.1;Aranidipine M-5
891;-6.1;acipimox
886;-6.1;acetylmethadol
771;-6.1;7-hydroxycitronellol
661;-6.1;6-(hydroxymethyl)uracil
516;-6.1;4-hydroxymethamphetamine
399;-6.1;3-methoxy-4-hydroxyacetaldehyde
396;-6.1;3-Hydroxyvalproic acid
197;-6.1;2,3-dikeogulonic acid
76;-6.1;1,2-glyceryl dinitrate
5539;-6.0;trapidil
5448;-6.0;tidiacic
5441;-6.0;ticlatone
5429;-6.0;tiamenidine
5261;-6.0;suxamethonium
5181;-6.0;sulbactam
5163;-6.0;stearic acid
4888;-6.0;QS10
4874;-6.0;Pyridostigmine
4849;-6.0;protionamide
4743;-6.0;pramiracetam
4632;-6.0;Phthalazine
4537;-6.0;perfosfamide
4273;-6.0;octotiamine
4141;-6.0;nifuroxime
3942;-6.0;N1-methyl-2-pyridone-5-carboxamide
3811;-6.0;migalastat
3728;-6.0;methyl salicylate
3577;-6.0;mannomustine
3382;-6.0;limaprost
3376;-6.0;lidocaine
2979;-6.0;hexapropymate
2897;-6.0;glutamic acid
2838;-6.0;gefarnate
2802;-6.0;fotemustine
2558;-6.0;etilamfetamine
2536;-6.0;Ethionamide sulphoxide
2513;-6.0;etafedrine
2367;-6.0;ectylurea
2242;-6.0;dimetofrine
2238;-6.0;dimethylcarbate
2025;-6.0;delmopinol
1465;-6.0;busulfan
1323;-6.0;beta-Hydroxyethylhydrazine
1244;-6.0;barbital
1221;-6.0;azelaic acid
1054;-6.0;amisometradine
916;-6.0;adenine
811;-6.0;8-hydroxythioguanine
645;-6.0;5-Hydroxyvalproic acid
277;-6.0;2'-Hydroxynicotine
188;-6.0;2-(difluoromethoxy)-2,2-difluoroacetyl fluoride
118;-6.0;14,15-EET
115;-6.0;13-HETE
17;-6.0;(3Z)-2-Propylpent-3-enoic acid (3Z-Ene-VPA)
16;-6.0;(3E)-2-Propylpent-3-enoic acid (3E-Ene-VPA)
9;-6.0;(2R)-5-{[2-(3,4-dimethoxyphenyl)ethyl]amino}-2-(3-methoxyphenyl)-2-(propan-2-yl)
5681;-5.9;valpromide
5678;-5.9;valproic acid
5549;-5.9;tretamine
5356;-5.9;terpin
5136;-5.9;sodium myristyl sulfate
4878;-5.9;pyridoxine
4875;-5.9;pyridostigmine
4852;-5.9;protocatechualdehyde
4841;-5.9;propylthiouracil
4695;-5.9;piprozolin
4607;-5.9;Phenylacetone
4569;-5.9;phenelzine
4526;-5.9;pentrinitrol
4521;-5.9;pentolonium
4462;-5.9;paracetamol
4452;-5.9;pamaquine
4339;-5.9;orazamide
4180;-5.9;N-methylpregabalin
4127;-5.9;Nicotine imine
3943;-5.9;N1-methyl-4-pyridone-5-carboxamide
3910;-5.9;myrtecaine
3862;-5.9;monoctanoin
3711;-5.9;methitural
3363;-5.9;levomilnacipran
3227;-5.9;isoniazid
3190;-5.9;iopydol
3127;-5.9;improsulfan
3086;-5.9;Hypoxanthine
3068;-5.9;hydroxymethylnicotinamide
2905;-5.9;glyceryl trinitrate
2805;-5.9;fructose
2535;-5.9;ethionamide
2528;-5.9;ethenzamide
2515;-5.9;etallobarbital
2456;-5.9;epomediol
2377;-5.9;eflornithine
2302;-5.9;dodeclonium bromide
2226;-5.9;dimesna
2175;-5.9;difebarbamate
2165;-5.9;diethadione
2130;-5.9;D-glucuronate
2111;-5.9;dexfosfoserine
2062;-5.9;desglymidodrine
1989;-5.9;decamethonium
1901;-5.9;crotamiton
1679;-5.9;chloralodol
1670;-5.9;cevimeline
1668;-5.9;cetyl alcohol
1557;-5.9;Carboxyphosphamide
1411;-5.9;BP2.951
1379;-5.9;bisorcic
1232;-5.9;BA 345 Br (Scopolamine Butylbromide)
1132;-5.9;Arbidol M1 metabolite
908;-5.9;AD12 (Scopolamine Butylbromide)
877;-5.9;acetrizoic acid
852;-5.9;aceclidine
689;-5.9;6-aminopenicillanic acid
637;-5.9;5-hydroxypyrazinamide
611;-5.9;5-HETE
541;-5.9;4-Ketoifosfamide
540;-5.9;4-Ketocyclophosphamide
467;-5.9;4-ene-Valproic acid
460;-5.9;4-Chlorobenzenesulfonamide
401;-5.9;3-Methoxytyramine
324;-5.9;3,4-dihydroxyanisole
302;-5.9;2-pyridylacetic acid
272;-5.9;2-hydroxymethyl-pyridine carboxylic acid
187;-5.9;2-(4-hydroxyphenyl)acetaldehyde
161;-5.9;19-HETE
46;-5.9;(S)-Nicotine delta-1',5'-iminium ion
5677;-5.8;valnoctamide
5631;-5.8;tyramine
5561;-5.8;triazole propionic acid
5463;-5.8;tinidazole
5278;-5.8;talipexole
4838;-5.8;propylhexedrine
4696;-5.8;piracetam
